21540	9.215351	0.806762	largeDoses
17694	6.375007	0.033678	smallDoses
22329	2.262014	1.022169	didntLike
46570	5.677110	0.709469	didntLike
42403	11.293017	0.207976	largeDoses
33654	6.590043	1.353117	didntLike
9171	4.711960	0.194167	smallDoses
28122	8.768099	1.108041	largeDoses
34095	11.502519	0.545097	largeDoses
1774	4.682812	0.578112	smallDoses
40131	12.446578	0.300754	largeDoses
13994	12.908384	1.657722	largeDoses
77064	12.601108	0.974527	didntLike
11210	3.929456	0.025466	smallDoses
6122	9.751503	1.182050	largeDoses
15341	3.043767	0.888168	smallDoses
44373	4.391522	0.807100	didntLike
28454	11.695276	0.679015	largeDoses
63771	7.879742	0.154263	didntLike
9217	5.613163	0.933632	smallDoses
69076	9.140172	0.851300	didntLike
24489	4.258644	0.206892	didntLike
16871	6.799831	1.221171	smallDoses
39776	8.752758	0.484418	largeDoses
5901	1.123033	1.180352	smallDoses
40987	10.833248	1.585426	largeDoses
7479	3.051618	0.026781	smallDoses
38768	5.308409	0.030683	largeDoses
4933	1.841792	0.028099	smallDoses
32311	2.261978	1.605603	didntLike
26501	11.573696	1.061347	largeDoses
37433	8.038764	1.083910	largeDoses
23503	10.734007	0.103715	largeDoses
68607	9.661909	0.350772	didntLike
27742	9.005850	0.548737	largeDoses
11303	0.000000	0.539131	smallDoses
0	5.757140	1.062373	smallDoses
32729	9.164656	1.624565	largeDoses
24619	1.318340	1.436243	didntLike
42414	14.075597	0.695934	largeDoses
20210	10.107550	1.308398	largeDoses
33225	7.960293	1.219760	largeDoses
54483	6.317292	0.018209	didntLike
18475	12.664194	0.595653	largeDoses
33926	2.906644	0.581657	didntLike
43865	2.388241	0.913938	didntLike
26547	6.024471	0.486215	largeDoses
44404	7.226764	1.255329	largeDoses
16674	4.183997	1.275290	smallDoses
8123	11.850211	1.096981	largeDoses
42747	11.661797	1.167935	largeDoses
56054	3.574967	0.494666	didntLike
10933	0.000000	0.107475	smallDoses
18121	7.937657	0.904799	largeDoses
11272	3.365027	1.014085	smallDoses
16297	0.000000	0.367491	smallDoses
28168	13.860672	1.293270	largeDoses
40963	10.306714	1.211594	largeDoses
31685	7.228002	0.670670	largeDoses
55164	4.508740	1.036192	didntLike
17595	0.366328	0.163652	smallDoses
1862	3.299444	0.575152	smallDoses
57087	0.573287	0.607915	didntLike
63082	9.183738	0.012280	didntLike
51213	7.842646	1.060636	largeDoses
6487	4.750964	0.558240	smallDoses
4805	11.438702	1.556334	largeDoses
30302	8.243063	1.122768	largeDoses
68680	7.949017	0.271865	didntLike
17591	7.875477	0.227085	smallDoses
74391	9.569087	0.364856	didntLike
37217	7.750103	0.869094	largeDoses
42814	0.000000	1.515293	didntLike
14738	3.396030	0.633977	smallDoses
19896	11.916091	0.025294	largeDoses
14673	0.460758	0.689586	smallDoses
32011	13.087566	0.476002	largeDoses
58736	4.589016	1.672600	didntLike
54744	8.397217	1.534103	didntLike
29482	5.562772	1.689388	didntLike
27698	10.905159	0.619091	largeDoses
11443	1.311441	1.169887	smallDoses
56117	10.647170	0.980141	largeDoses
39514	0.000000	0.481918	didntLike
26627	8.503025	0.830861	largeDoses
16525	0.436880	1.395314	smallDoses
24368	6.127867	1.102179	didntLike
22160	12.112492	0.359680	largeDoses
6030	1.264968	1.141582	smallDoses
6468	6.067568	1.327047	smallDoses
22945	8.010964	1.681648	largeDoses
18520	3.791084	0.304072	smallDoses
34914	11.773195	1.262621	largeDoses
6121	8.339588	1.443357	smallDoses
38063	2.563092	1.464013	didntLike
23410	5.954216	0.953782	didntLike
35073	9.288374	0.767318	largeDoses
52914	3.976796	1.043109	didntLike
16801	8.585227	1.455708	largeDoses
9533	1.271946	0.796506	smallDoses
16721	0.000000	0.242778	smallDoses
5832	0.000000	0.089749	smallDoses
44591	11.521298	0.300860	largeDoses
10143	1.139447	0.415373	smallDoses
21609	5.699090	1.391892	smallDoses
23817	2.449378	1.322560	didntLike
15640	0.000000	1.228380	smallDoses
8847	3.168365	0.053993	smallDoses
50939	10.428610	1.126257	largeDoses
28521	2.943070	1.446816	didntLike
32901	10.441348	0.975283	largeDoses
42850	12.478764	1.628726	largeDoses
13499	5.856902	0.363883	smallDoses
40345	2.476420	0.096075	didntLike
43547	1.826637	0.811457	didntLike
70758	4.324451	0.328235	didntLike
19780	1.376085	1.178359	smallDoses
44484	5.342462	0.394527	didntLike
54462	11.835521	0.693301	largeDoses
20085	12.423687	1.424264	largeDoses
42291	12.161273	0.071131	largeDoses
47550	8.148360	1.649194	largeDoses
11938	1.531067	1.549756	smallDoses
40699	3.200912	0.309679	didntLike
70908	8.862691	0.530506	didntLike
73989	6.370551	0.369350	didntLike
11872	2.468841	0.145060	smallDoses
48463	11.054212	0.141508	largeDoses
15987	2.037080	0.715243	smallDoses
70036	13.364030	0.549972	didntLike
32967	10.249135	0.192735	largeDoses
63249	10.464252	1.669767	didntLike
42795	9.424574	0.013725	largeDoses
14459	4.458902	0.268444	smallDoses
19973	0.000000	0.575976	smallDoses
5494	9.686082	1.029808	largeDoses
67902	13.649402	1.052618	didntLike
25621	13.181148	0.273014	largeDoses
27545	3.877472	0.401600	didntLike
58656	1.413952	0.451380	didntLike
7327	4.248986	1.430249	smallDoses
64555	8.779183	0.845947	didntLike
8998	4.156252	0.097109	smallDoses
11752	5.580018	0.158401	smallDoses
76319	15.040440	1.366898	didntLike
27665	12.793870	1.307323	largeDoses
67417	3.254877	0.669546	didntLike
21808	10.725607	0.588588	largeDoses
15326	8.256473	0.765891	smallDoses
20057	8.033892	1.618562	largeDoses
79341	10.702532	0.204792	didntLike
15636	5.062996	1.132555	smallDoses
35602	10.772286	0.668721	largeDoses
28544	1.892354	0.837028	didntLike
57663	1.019966	0.372320	didntLike
78727	15.546043	0.729742	didntLike
68255	11.638205	0.409125	didntLike
14964	3.427886	0.975616	smallDoses
21835	11.246174	1.475586	largeDoses
7487	0.000000	0.645045	smallDoses
8700	0.000000	1.424017	smallDoses
26226	8.242553	0.279069	largeDoses
65899	8.700060	0.101807	didntLike
6543	0.812344	0.260334	smallDoses
46556	2.448235	1.176829	didntLike
71038	13.230078	0.616147	didntLike
47657	0.236133	0.340840	didntLike
19600	11.155826	0.335131	largeDoses
37422	11.029636	0.505769	largeDoses
1363	2.901181	1.646633	smallDoses
26535	3.924594	1.143120	didntLike
47707	2.524806	1.292848	didntLike
38055	3.527474	1.449158	didntLike
6286	3.384281	0.889268	smallDoses
10747	0.000000	1.107592	smallDoses
44883	11.898890	0.406441	largeDoses
56823	3.529892	1.375844	didntLike
68086	11.442677	0.696919	didntLike
70242	10.308145	0.422722	didntLike
11409	8.540529	0.727373	smallDoses
67671	7.156949	1.691682	didntLike
61238	0.720675	0.847574	didntLike
17774	0.229405	1.038603	smallDoses
53376	3.399331	0.077501	didntLike
30930	6.157239	0.580133	didntLike
28987	1.239698	0.719989	didntLike
13655	6.036854	0.016548	smallDoses
7227	5.258665	0.933722	smallDoses
40409	12.393001	1.571281	largeDoses
13605	9.627613	0.935842	smallDoses
26400	11.130453	0.597610	largeDoses
13491	8.842595	0.349768	largeDoses
30232	10.690010	1.456595	largeDoses
43253	5.714718	1.674780	largeDoses
55536	3.052505	1.335804	didntLike
8807	0.000000	0.059025	smallDoses
25783	9.945307	1.287952	largeDoses
22812	2.719723	1.142148	didntLike
77826	11.154055	1.608486	didntLike
38172	2.687918	0.660836	didntLike
31676	10.037847	0.962245	largeDoses
74038	12.404762	1.112080	didntLike
44738	10.237305	0.633422	largeDoses
17410	4.745392	0.662520	smallDoses
5688	4.639461	1.569431	smallDoses
36642	3.149310	0.639669	didntLike
29956	13.406875	1.639194	largeDoses
60350	6.068668	0.881241	didntLike
23758	9.477022	0.899002	largeDoses
25780	3.897620	0.560201	smallDoses
11342	5.463615	1.203677	smallDoses
36109	3.369267	1.575043	didntLike
14292	5.234562	0.825954	smallDoses
11160	0.000000	0.722170	smallDoses
23762	12.979069	0.504068	largeDoses
39567	5.376564	0.557476	didntLike
25647	13.527910	1.586732	largeDoses
14814	2.196889	0.784587	smallDoses
73590	10.691748	0.007509	didntLike
35187	1.659242	0.447066	didntLike
49459	8.369667	0.656697	largeDoses
31657	13.157197	0.143248	largeDoses
6259	8.199667	0.908508	smallDoses
33101	4.441669	0.439381	largeDoses
27107	9.846492	0.644523	largeDoses
17824	0.019540	0.977949	smallDoses
43536	8.253774	0.748700	largeDoses
67705	6.038620	1.509646	didntLike
35283	6.091587	1.694641	largeDoses
71308	8.986820	1.225165	didntLike
31054	11.508473	1.624296	largeDoses
52387	8.807734	0.713922	largeDoses
40328	0.000000	0.816676	didntLike
34844	8.889202	1.665414	largeDoses
11607	3.178117	0.542752	smallDoses
64306	7.013795	0.139909	didntLike
32721	9.605014	0.065254	largeDoses
33170	1.230540	1.331674	didntLike
37192	10.412811	0.890803	largeDoses
13089	0.000000	0.567161	smallDoses
66491	9.699991	0.122011	didntLike
15941	0.000000	0.061191	smallDoses
4272	4.455293	0.272135	smallDoses
48812	3.020977	1.502803	didntLike
28818	8.099278	0.216317	largeDoses
35394	1.157764	1.603217	didntLike
71791	10.105396	0.121067	didntLike
40668	11.230148	0.408603	largeDoses
39580	9.070058	0.011379	largeDoses
11786	0.566460	0.478837	smallDoses
19251	0.000000	0.487300	smallDoses
56594	8.956369	1.193484	largeDoses
54495	1.523057	0.620528	didntLike
11844	2.749006	0.169855	smallDoses
45465	9.235393	0.188350	largeDoses
31033	10.555573	0.403927	largeDoses
16633	6.956372	1.519308	smallDoses
13887	0.636281	1.273984	smallDoses
52603	3.574737	0.075163	didntLike
72000	9.032486	1.461809	didntLike
68497	5.958993	0.023012	didntLike
35135	2.435300	1.211744	didntLike
26397	10.539731	1.638248	largeDoses
7313	7.646702	0.056513	smallDoses
91273	20.919349	0.644571	didntLike
24743	1.424726	0.838447	didntLike
31690	6.748663	0.890223	largeDoses
15432	2.289167	0.114881	smallDoses
58394	5.548377	0.402238	didntLike
33962	6.057227	0.432666	didntLike
31442	10.828595	0.559955	largeDoses
31044	11.318160	0.271094	largeDoses
29938	13.265311	0.633903	largeDoses
9875	0.000000	1.496715	smallDoses
51542	6.517133	0.402519	largeDoses
11878	4.934374	1.520028	smallDoses
69241	10.151738	0.896433	didntLike
37776	2.425781	1.559467	didntLike
68997	9.778962	1.195498	didntLike
67416	12.219950	0.657677	didntLike
59225	7.394151	0.954434	didntLike
29138	8.518535	0.742546	largeDoses
5962	2.798700	0.662632	smallDoses
10847	0.637930	0.617373	smallDoses
70527	10.750490	0.097415	didntLike
9610	0.625382	0.140969	smallDoses
64734	10.027968	0.282787	didntLike
25941	9.817347	0.364197	largeDoses
2763	0.646828	1.266069	smallDoses
55601	3.347111	0.914294	didntLike
31128	11.816892	0.193798	largeDoses
5181	0.000000	1.480198	smallDoses
69982	10.945666	0.993219	didntLike
52440	10.244706	0.280539	largeDoses
57350	2.579801	1.149172	didntLike
57869	2.630410	0.098869	didntLike
56557	11.746200	1.695517	largeDoses
42342	8.104232	1.326277	largeDoses
15560	12.409743	0.790295	largeDoses
34826	12.167844	1.328086	largeDoses
8569	3.198408	0.299287	smallDoses
77623	16.055513	0.541052	didntLike
78184	7.138659	0.158481	didntLike
7036	4.831041	0.761419	smallDoses
69616	10.082890	1.373611	didntLike
21546	10.066867	0.788470	largeDoses
36715	8.129538	0.329913	largeDoses
20522	3.012463	1.138108	smallDoses
42349	3.720391	0.845974	didntLike
9037	0.773493	1.148256	smallDoses
26728	10.962941	1.037324	largeDoses
587	0.177621	0.162614	smallDoses
48915	3.085853	0.967899	didntLike
9824	8.426781	0.202558	smallDoses
4135	1.825927	1.128347	smallDoses
9666	2.185155	1.010173	smallDoses
59333	7.184595	1.261338	didntLike
36198	0.000000	0.116525	didntLike
34909	8.901752	1.033527	largeDoses
47516	2.451497	1.358795	didntLike
55807	3.213631	0.432044	didntLike
14036	3.974739	0.723929	smallDoses
42856	9.601306	0.619232	largeDoses
64007	8.363897	0.445341	didntLike
59428	6.381484	1.365019	didntLike
13730	0.000000	1.403914	smallDoses
41740	9.609836	1.438105	largeDoses
63546	9.904741	0.985862	didntLike
30417	7.185807	1.489102	largeDoses
69636	5.466703	1.216571	didntLike
64660	0.000000	0.915898	didntLike
14883	4.575443	0.535671	smallDoses
7965	3.277076	1.010868	smallDoses
68620	10.246623	1.239634	didntLike
8738	2.341735	1.060235	smallDoses
7544	3.201046	0.498843	smallDoses
6377	6.066013	0.120927	smallDoses
36842	8.829379	0.895657	largeDoses
81046	15.833048	1.568245	didntLike
67736	13.516711	1.220153	didntLike
32492	0.664284	1.116755	didntLike
39299	6.325139	0.605109	largeDoses
77289	8.677499	0.344373	didntLike
33835	8.188005	0.964896	largeDoses
71890	9.414263	0.384030	didntLike
32054	9.196547	1.138253	largeDoses
38579	10.202968	0.452363	largeDoses
55984	2.119439	1.481661	didntLike
72694	13.635078	0.858314	didntLike
42299	0.083443	0.701669	didntLike
26635	9.149096	1.051446	largeDoses
8579	1.933803	1.374388	smallDoses
37302	14.115544	0.676198	largeDoses
22878	8.933736	0.943352	largeDoses
4364	2.661254	0.946117	smallDoses
4985	0.988432	1.305027	smallDoses
37068	2.063741	1.125946	didntLike
41137	2.220590	0.690754	didntLike
67759	6.424849	0.806641	didntLike
11831	1.156153	1.613674	smallDoses
34502	3.032720	0.601847	didntLike
4088	3.076828	0.952089	smallDoses
15199	0.000000	0.318105	smallDoses
17309	7.750480	0.554015	largeDoses
42816	10.958135	1.482500	largeDoses
43751	10.222018	0.488678	largeDoses
58335	2.367988	0.435741	didntLike
75039	7.686054	1.381455	didntLike
42878	11.464879	1.481589	largeDoses
42770	11.075735	0.089726	largeDoses
8848	3.543989	0.345853	smallDoses
31340	8.123889	1.282880	largeDoses
41413	4.331769	0.754467	largeDoses
12731	0.120865	1.211961	smallDoses
22447	6.116109	0.701523	largeDoses
33564	7.474534	0.505790	largeDoses
48907	8.819454	0.649292	largeDoses
8762	6.802144	0.615284	smallDoses
46696	12.666325	0.931960	largeDoses
36851	8.636180	0.399333	largeDoses
67639	11.730991	1.289833	didntLike
171	8.132449	0.039062	smallDoses
26674	10.296589	1.496144	largeDoses
8739	7.583906	1.005764	smallDoses
66668	9.777806	0.496377	didntLike
68732	8.833546	0.513876	didntLike
69995	4.907899	1.518036	didntLike
82008	8.362736	1.285939	didntLike
25054	9.084726	1.606312	largeDoses
33085	14.164141	0.560970	largeDoses
41379	9.080683	0.989920	largeDoses
39417	6.522767	0.038548	largeDoses
12556	3.690342	0.462281	smallDoses
39432	3.563706	0.242019	didntLike
38010	1.065870	1.141569	didntLike
69306	6.683796	1.456317	didntLike
38000	1.712874	0.243945	didntLike
46321	13.109929	1.280111	largeDoses
66293	11.327910	0.780977	didntLike
22730	4.545711	1.
